Activity ID,Activity Name,Description,Begin Timestamp,Begin Timestamp (Raw Milliseconds),End Timestamp,End Timestamp (Raw Milliseconds),Device,Activity Parent,Activity Type,Event Type,Activity Time Zone,Max. Elevation,Max. Elevation (Raw),Begin Latitude (Decimal Degrees Raw),Begin Longitude (Decimal Degrees Raw),End Latitude (Decimal Degrees Raw),End Longitude (Decimal Degrees Raw),Average Moving Speed,Average Moving Speed (Raw),Max. Heart Rate (bpm),Average Heart Rate (bpm),Max. Speed,Max. Speed (Raw),Calories,Calories (Raw),Duration (h:m:s),Duration (Raw Seconds),Moving Duration (h:m:s),Moving Duration (Raw Seconds),Average Speed,Average Speed (Raw),Distance,Distance (Raw),Max. Heart Rate (bpm),Min. Elevation,Min. Elevation (Raw),Elevation Gain,Elevation Gain (Raw),Elevation Loss,Elevation Loss (Raw)
"894687787","Oakland Running","","Thu, Sep 10, 2015 6:27 AM","1441891637000","Thu, Sep 10, 2015 8:13 AM","1441897994000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","350 Feet","349.6062992125984","37.81652466394007","-122.24859880283475","37.816422739997506","-122.24796135909855","07:35","7.575311511025531","","","05:47","5.781935838090398","1,674","1673.9776898439627","01:45:59","6359.31","01:41:02","6062.0","07:34 Minutes per Mile","7.574809612531081","13.34 Miles","13.337185834725206","","350 Feet","349.6062992125984","428 Feet","427.6902887139108","441 Feet","440.81364829396324"
"894687783","Oakland Running","","Tue, Sep 8, 2015 6:29 PM","1441762168000","Tue, Sep 8, 2015 7:22 PM","1441765325000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","171 Feet","170.53805774278214","37.81656431034207","-122.24812346510589","37.816508654505014","-122.24815112538636","08:12","8.200818058265746","","","05:10","5.167096913666662","760","759.9009073942368","00:52:37","3157.04","00:49:11","2951.0","08:12 Minutes per Mile","8.207589021918388","6.00 Miles","5.997369114372067","","171 Feet","170.53805774278214","209 Feet","209.44881889763778","227 Feet","226.50918635170603"
"894687776","Oakland Running","","Mon, Sep 7, 2015 12:39 PM","1441654780000","Mon, Sep 7, 2015 1:06 PM","1441656418000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","159 Feet","158.7270341207349","37.81678701750934","-122.24795733578503","37.81653044745326","-122.24801550619304","08:24","8.40809873120306","","","06:57","6.952410503246738","415","415.0338184543272","00:27:21","1640.66","00:27:18","1638.0","08:25 Minutes per Mile","8.42147581848688","3.25 Miles","3.2468695319335086","","159 Feet","158.7270341207349","238 Feet","237.95931758530185","254 Feet","253.8057742782152"
"890378157","Oakland Running","","Sun, Sep 6, 2015 8:15 AM","1441552512000","Sun, Sep 6, 2015 10:38 AM","1441561121000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","173 Feet","173.35958005249344","37.81678106635809","-122.24828431382775","37.816780898720026","-122.24824827164412","08:12","8.205107615690496","","","04:42","4.700736189860415","1,987","1987.1026868606834","02:23:29","8609.44","02:10:37","7837.0","08:13 Minutes per Mile","8.210101110759114","15.92 Miles","15.918945856199795","","173 Feet","173.35958005249344","279 Feet","278.51049868766404","263 Feet","262.6640419947507"
"889313080","Oakland Running","","Sat, Sep 5, 2015 9:39 AM","1441471181000","Sat, Sep 5, 2015 10:48 AM","1441475321000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","385 Feet","385.0721784776903","37.81659289263189","-122.2480830643326","37.81669263727963","-122.24814869463444","08:22","8.372842603412002","","","05:23","5.383862038889506","999","999.0405773719458","01:09:01","4141.34","01:06:26","3986.0","08:23 Minutes per Mile","8.37938150820719","7.93 Miles","7.934381959357354","","385 Feet","385.0721784776903","491 Feet","491.01049868766404","489 Feet","489.33727034120733"
"889313077","Oakland Running","","Fri, Sep 4, 2015 6:25 AM","1441373115000","Fri, Sep 4, 2015 7:00 AM","1441375253000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","118 Feet","117.78215223097112","37.8165593650192","-122.24805414676666","37.81648091040552","-122.24797661416233","08:30","8.502169434398072","","","06:19","6.321564885006162","515","515.0333411296367","00:35:39","2139.08","00:34:37","2077.0","08:31 Minutes per Mile","8.51234522537857","4.07 Miles","4.071509882287441","","118 Feet","117.78215223097112","107 Feet","106.98818897637796","115 Feet","114.76377952755905"
"887309882","Berkeley Running","","Thu, Sep 3, 2015 5:23 PM","1441326204000","Thu, Sep 3, 2015 6:21 PM","1441329678000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","1,205 Feet","1205.1181102362204","37.87439692765474","-122.26015711203218","37.87422493100166","-122.25996684283018","09:30","9.504770026716267","","","06:11","6.18455168563094","749","748.9224395110286","00:57:56","3475.66","00:57:01","3421.0","09:31 Minutes per Mile","9.511489586865403","6.00 Miles","5.998742344706912","","1,205 Feet","1205.1181102362204","878 Feet","878.4448818897638","871 Feet","871.2270341207349"
"887309872","Berkeley Running","","Wed, Sep 2, 2015 5:21 PM","1441239672000","Wed, Sep 2, 2015 7:00 PM","1441245656000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","487 Feet","486.90944881889766","37.874263655394316","-122.26000690832734","37.81642584130168","-122.24794794805348","08:07","8.109885962869585","","","05:10","5.167096913666662","1,499","1499.038190748493","01:39:47","5986.79","01:35:51","5751.0","08:07 Minutes per Mile","8.118160049992856","11.82 Miles","11.818908822476736","","487 Feet","486.90944881889766","879 Feet","879.3307086614174","1,087 Feet","1086.9422572178478"
"887309867","Oakland Running","","Tue, Sep 1, 2015 6:22 AM","1441113744000","Tue, Sep 1, 2015 7:07 AM","1441116450000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","156 Feet","155.61023622047244","37.81653857789934","-122.24819202907383","37.81650639139116","-122.24803134799004","08:30","8.492870139129234","","","06:07","6.108494934709903","660","659.9013847189274","00:45:08","2708.25","00:44:09","2649.0","08:31 Minutes per Mile","8.520457428128498","5.20 Miles","5.1984783862244495","","156 Feet","155.61023622047244","178 Feet","177.65748031496062","182 Feet","182.48031496062993"
"883276247","Atascadero Running","","Sun, Aug 30, 2015 7:45 AM","1440945948000","Sun, Aug 30, 2015 10:03 AM","1440954195000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","1,019 Feet","1018.8648293963255","35.46689766459167","-120.6697993632406","35.466525508090854","-120.66820579580963","07:40","7.666798059889838","","","02:21","2.357805823365204","2,080","2079.942339177379","02:17:28","8247.62","02:06:17","7577.0","07:40 Minutes per Mile","7.674506689063688","16.47 Miles","16.471456692913385","","1,019 Feet","1018.8648293963255","329 Feet","329.06824146981626","333 Feet","333.497375328084"
"883276240","Atascadero Running","","Fri, Aug 28, 2015 7:18 AM","1440771499000","Fri, Aug 28, 2015 7:52 AM","1440773556000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","1,642 Feet","1642.3556430446195","35.47122314572334","-120.69127983413637","35.4709143564105","-120.69134144112468","09:09","9.156467015756846","","","01:31","1.5221837329716286","471","470.8808072515167","00:34:19","2059.01","00:34:04","2044.0","09:13 Minutes per Mile","9.223658896276111","3.72 Miles","3.720503509504494","","1,642 Feet","1642.3556430446195","551 Feet","550.9842519685039","484 Feet","484.18635170603676"
"879521385","Oakland Running","","Thu, Aug 27, 2015 8:43 AM","1440690221000","Thu, Aug 27, 2015 10:55 AM","1440698112000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","174 Feet","173.8517060367454","37.81667897477746","-122.24813226610422","37.816799422726035","-122.24829537793994","07:50","7.8264090154064645","","","03:49","3.8181351794838796","1,893","1893.0697228175522","02:11:31","7890.88","01:58:08","7088.0","07:53 Minutes per Mile","7.88198621303102","15.09 Miles","15.094193659031259","","174 Feet","173.8517060367454","335 Feet","335.23622047244095","314 Feet","314.1732283464567"
"879521364","Oakland Running","","Wed, Aug 26, 2015 6:32 PM","1440639149000","Wed, Aug 26, 2015 7:13 PM","1440641587000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","124 Feet","123.65485564304461","37.81700528226793","-122.2478275001049","37.816379237920046","-122.24792892113328","08:22","8.36423814597451","","","05:55","5.915836011007849","576","575.892239177856","00:40:40","2439.99","00:38:01","2281.0","08:23 Minutes per Mile","8.387242146321912","4.55 Miles","4.545143859858427","","124 Feet","123.65485564304461","120 Feet","119.6522309711286","137 Feet","136.84383202099738"
"879521331","Berkeley Running","","Tue, Aug 25, 2015 5:37 PM","1440549420000","Tue, Aug 25, 2015 6:43 PM","1440553424000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","1,263 Feet","1262.6640419947507","37.875231094658375","-122.26025199517608","37.87439223378897","-122.26001797243953","09:02","9.032224107079402","","","04:54","4.90534021911313","888","888.0625868134282","01:06:47","4006.65","01:03:19","3799.0","09:02 Minutes per Mile","9.04024264611676","7.01 Miles","7.010086097192397","","1,263 Feet","1262.6640419947507","1,036 Feet","1035.9251968503936","1,024 Feet","1023.8517060367454"
"875718399","Oakland Running","","Sun, Aug 23, 2015 3:34 PM","1440369286000","Sun, Aug 23, 2015 4:12 PM","1440371557000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","135 Feet","135.43307086614172","37.817377941682935","-122.24841641262174","37.816258957609534","-122.24790595471859","08:32","8.532571047127247","","","05:27","5.4572533485610775","529","529.1144195015776","00:37:54","2273.67","00:35:27","2127.0","08:33 Minutes per Mile","8.544887072806155","4.15 Miles","4.1546679889445635","","135 Feet","135.43307086614172","117 Feet","116.73228346456693","147 Feet","146.81758530183725"
"875718390","Oakland Running","","Sat, Aug 22, 2015 9:00 AM","1440259239000","Sat, Aug 22, 2015 10:56 AM","1440266184000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","154 Feet","154.36351706036746","37.81660211272538","-122.2481089644134","37.81670277938247","-122.24821189418435","07:50","7.839017650185243","","","03:41","3.690986551237126","1,781","1780.898420532599","01:55:46","6946.1","01:50:05","6605.0","07:51 Minutes per Mile","7.854289985246671","14.04 Miles","14.043001371987593","","154 Feet","154.36351706036746","252 Feet","252.26377952755905","231 Feet","231.03674540682414"
"873208493","Berkeley Running","","Thu, Aug 20, 2015 5:24 PM","1440116694000","Thu, Aug 20, 2015 7:05 PM","1440122715000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","369 Feet","369.48818897637796","37.87500025704503","-122.26003943011165","37.8166907094419","-122.24821742624044","08:17","8.28180634866497","","","05:43","5.716624147818709","1,328","1327.9172891776175","01:40:22","6021.94","01:26:56","5216.0","08:17 Minutes per Mile","8.286190946811223","10.50 Miles","10.496904328720275","","369 Feet","369.48818897637796","251 Feet","250.78740157480314","421 Feet","421.1286089238845"
"873208490","Berkeley Running","","Tue, Aug 18, 2015 5:40 PM","1439944819000","Tue, Aug 18, 2015 6:49 PM","1439948992000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","1,262 Feet","1262.3687664041995","37.87449692375958","-122.26015652529895","37.87427061237395","-122.25995460525155","08:38","8.637028760778248","","","05:59","5.980468049391609","1,009","1009.0643958740054","01:09:36","4175.53","01:08:58","4138.0","08:39 Minutes per Mile","8.64402212149513","7.98 Miles","7.984998856677007","","1,262 Feet","1262.3687664041995","1,086 Feet","1086.286089238845","1,067 Feet","1066.6666666666667"
"873208486","Oakland Running","","Mon, Aug 17, 2015 6:20 PM","1439860813000","Mon, Aug 17, 2015 6:59 PM","1439863159000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","118 Feet","118.27427821522309","37.81659431755543","-122.24803327582777","37.816462218761444","-122.24799463525414","08:13","8.222726372863503","","","05:06","5.099315367463753","569","568.9710311645291","00:39:06","2346.33","00:37:13","2233.0","08:13 Minutes per Mile","8.222685257487674","4.53 Miles","4.526073977968663","","118 Feet","118.27427821522309","119 Feet","119.3241469816273","123 Feet","123.03149606299212"
"860611801","Oakland Running","","Sun, Aug 9, 2015 8:51 AM","1439135481000","Sun, Aug 9, 2015 11:01 AM","1439143276000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Cycling","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","1,673 Feet","1673.3923884514436","37.8166838362813","-122.24829101935029","37.81663899309933","-122.24815146066248","13.4","13.35354705217252","","","32.3","32.314781896882","2,268","2268.008267263641","02:09:57","7796.8","01:43:01","6181.0","12.9 Minutes per Mile","12.940676108205329","22.93 Miles","22.927298327765847","","1,673 Feet","1673.3923884514436","2,109 Feet","2108.759842519685","2,108 Feet","2108.4317585301837"
"860611789","Berkeley Running","","Fri, Aug 7, 2015 4:30 PM","1438990213000","Fri, Aug 7, 2015 5:52 PM","1438995146000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","1,262 Feet","1262.4671916010498","37.874427773058414","-122.26018686778843","37.87432434037328","-122.25999617949128","08:34","8.561642506245464","","","05:40","5.673096249879606","1,182","1182.094596207178","01:22:16","4936.24","01:20:27","4827.0","08:34 Minutes per Mile","8.56671978298503","9.40 Miles","9.396561580370635","","1,262 Feet","1262.4671916010498","1,126 Feet","1126.0498687664042","1,123 Feet","1123.4251968503936"
"860611770","Oakland Running","","Thu, Aug 6, 2015 6:27 PM","1438910877000","Thu, Aug 6, 2015 7:02 PM","1438912963000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","118 Feet","118.11023622047244","37.81674921512604","-122.24798734299839","37.816432463005185","-122.24792866967618","08:11","8.18289517258078","","","05:57","5.953917717786503","511","510.97608125975535","00:34:49","2088.77","00:33:17","1997.0","08:14 Minutes per Mile","8.230254520394956","4.07 Miles","4.067427473554442","","118 Feet","118.11023622047244","115 Feet","114.86220472440945","132 Feet","131.88976377952756"
"860611758","Berkeley Running","","Wed, Aug 5, 2015 5:38 PM","1438821484000","Wed, Aug 5, 2015 6:38 PM","1438825099000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","1,231 Feet","1230.9055118110236","37.87434889934957","-122.26000439375639","37.874485943466425","-122.26006985642016","09:25","9.418871229402633","","","06:19","6.323055009133758","759","758.9462580130883","01:00:14","3614.23","00:57:07","3427.0","09:27 Minutes per Mile","9.444507327686116","6.06 Miles","6.064067098146823","","1,231 Feet","1230.9055118110236","899 Feet","899.1141732283464","884 Feet","884.3503937007874"
"860611739","Oakland Running","","Sun, Aug 2, 2015 9:49 AM","1438534151000","Sun, Aug 2, 2015 10:42 AM","1438537371000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","174 Feet","173.9501312335958","37.816731445491314","-122.24813251756132","37.81636817380786","-122.24793244153261","08:26","8.438565340941906","","","04:45","4.7498496155706125","768","768.0154271339994","00:53:43","3222.72","00:50:48","3048.0","08:27 Minutes per Mile","8.448000126876233","6.02 Miles","6.019980812057584","","174 Feet","173.9501312335958","166 Feet","166.10892388451444","190 Feet","189.69816272965878"
"851907349","Oakland Running","","Sat, Aug 1, 2015 8:12 AM","1438441967000","Sat, Aug 1, 2015 9:47 AM","1438447624000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","469 Feet","468.503937007874","37.81656716018915","-122.24797585979104","37.816443191841245","-122.24798985756934","08:18","8.297501932483996","","","05:32","5.526972819575456","1,411","1410.9717853375403","01:34:19","5658.58","01:32:03","5523.0","08:19 Minutes per Mile","8.31186861352762","11.09 Miles","11.093700290304621","","469 Feet","468.503937007874","619 Feet","618.6023622047244","640 Feet","640.1574803149606"
"851907343","Berkeley Running","","Thu, Jul 30, 2015 5:20 PM","1438302004000","Thu, Jul 30, 2015 6:18 PM","1438305523000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","1,203 Feet","1203.1167979002626","37.874988773837686","-122.25969820283353","37.8742749709636","-122.2599748056382","09:15","9.251528884058112","","","05:48","5.800691950599093","753","752.9796993809099","00:58:39","3519.07","00:54:48","3288.0","09:16 Minutes per Mile","9.2618787458392","5.92 Miles","5.923345164240834","","1,203 Feet","1203.1167979002626","871 Feet","871.259842519685","884 Feet","883.989501312336"
"848867793","Berkeley Running","","Tue, Jul 28, 2015 5:40 PM","1438130420000","Tue, Jul 28, 2015 7:11 PM","1438135882000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","367 Feet","366.502624671916","37.87408880889416","-122.2600002028048","37.816706132143736","-122.24820460192859","08:06","8.096258872792705","","","03:54","3.8940766485824376","1,333","1332.9291984286472","01:31:03","5462.62","01:25:20","5120.0","08:06 Minutes per Mile","8.098550636024024","10.54 Miles","10.539847291815796","","367 Feet","366.502624671916","265 Feet","264.56692913385825","425 Feet","425.0"
"848867783","Oakland Running","","Sun, Jul 26, 2015 10:23 AM","1437931386000","Sun, Jul 26, 2015 11:21 AM","1437934883000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","158 Feet","158.36614173228347","37.81659733504057","-122.24803570657969","37.81644796952605","-122.24798273295164","08:04","8.073504955467145","","","06:05","6.0835564725210824","890","889.9718855757253","00:58:19","3498.67","00:56:34","3394.0","08:05 Minutes per Mile","8.091221579793842","7.01 Miles","7.006457289429731","","158 Feet","158.36614173228347","183 Feet","182.61154855643045","200 Feet","200.4265091863517"
"844546058","Berkeley Running","","Wed, Jul 22, 2015 4:51 PM","1437609070000","Wed, Jul 22, 2015 7:28 PM","1437618519000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","1,626 Feet","1625.5577427821522","37.874098448082805","-122.26008427329361","37.87430698983371","-122.26001042872667","10:42","10.693472664075784","","","06:51","6.844195104248662","1,673","1673.0230404628142","02:37:32","9451.55","02:29:59","8999.0","10:44 Minutes per Mile","10.733252990020766","14.03 Miles","14.025689970571861","","1,626 Feet","1625.5577427821522","2,592 Feet","2591.502624671916","2,587 Feet","2586.745406824147"
"839670666","Oakland Running","","Mon, Jul 20, 2015 6:26 PM","1437441983000","Mon, Jul 20, 2015 7:02 PM","1437444163000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","117 Feet","116.83070866141732","37.81541942618787","-122.2475187946111","37.81651686877012","-122.24804878234863","08:32","8.533879641485276","","","05:22","5.369849972878991","512","511.9307306409039","00:36:21","2181.43","00:34:10","2050.0","08:33 Minutes per Mile","8.55306144817851","4.00 Miles","4.003649934383202","","117 Feet","116.83070866141732","112 Feet","112.4015748031496","91 Feet","90.91207349081365"
"839670658","Oakland Running","","Sat, Jul 18, 2015 9:21 AM","1437236494000","Sat, Jul 18, 2015 11:58 AM","1437245931000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","364 Feet","363.91076115485566","37.81655693426728","-122.2480917815119","37.81654595397413","-122.24821725860238","08:15","8.246599904162647","","","05:22","5.359120756582876","2,001","2000.9451028873373","02:37:16","9436.09","02:11:01","7861.0","08:15 Minutes per Mile","8.255586150089664","15.89 Miles","15.887355344786448","","364 Feet","363.91076115485566","629 Feet","628.8057742782153","626 Feet","625.9842519685039"
"836389746","Oakland Running","","Thu, Jul 16, 2015 5:38 PM","1437093487000","Thu, Jul 16, 2015 6:30 PM","1437096629000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","174 Feet","173.88451443569554","37.81716470606625","-122.24779673852026","37.81656749546528","-122.24805381149054","07:56","7.933057366050176","","","06:00","5.997853145760329","822","821.9531171688918","00:52:24","3144.25","00:51:16","3076.0","07:57 Minutes per Mile","7.94267078995479","6.46 Miles","6.46240952835441","","174 Feet","173.88451443569554","161 Feet","161.31889763779526","187 Feet","186.81102362204723"
"836389736","Berkeley Running","","Tue, Jul 14, 2015 5:09 PM","1436918977000","Tue, Jul 14, 2015 6:17 PM","1436923032000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","1,353 Feet","1353.248031496063","37.87439642474055","-122.26026708260179","37.87458292208612","-122.25983206182718","09:23","9.388597877606053","","","05:28","5.4672644209509755","844","843.9100529353083","01:07:37","4056.59","01:03:35","3815.0","09:24 Minutes per Mile","9.404768589739893","6.77 Miles","6.772399188737771","","1,353 Feet","1353.248031496063","1,130 Feet","1129.8228346456692","1,125 Feet","1125.0984251968505"
"836389731","Oakland Running","","Mon, Jul 13, 2015 6:45 PM","1436838346000","Mon, Jul 13, 2015 7:10 PM","1436839841000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","174 Feet","173.81889763779526","37.81666078604758","-122.24822119809687","37.81643179245293","-122.24797879345715","08:44","8.731319397855124","","","06:49","6.821566768427097","355","354.89090744196926","00:24:58","1498.41","00:24:28","1468.0","08:45 Minutes per Mile","8.754047308005921","2.80 Miles","2.8021728107850157","","174 Feet","173.81889763779526","139 Feet","139.33727034120736","156 Feet","155.80708661417322"
"831687910","Oakland Running","","Sun, Jul 12, 2015 10:46 AM","1436723211000","Sun, Jul 12, 2015 12:06 PM","1436727973000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","159 Feet","158.69422572178476","37.81649557873607","-122.24823703989387","37.816554168239236","-122.24808432161808","08:06","8.098908493893488","","","01:34","1.5667288951605598","1,202","1201.9035708660103","01:19:23","4763.34","01:16:47","4607.0","08:07 Minutes per Mile","8.110795474531207","9.48 Miles","9.480701453511493","","159 Feet","158.69422572178476","201 Feet","200.59055118110237","202 Feet","201.54199475065616"
"831687885","Atascadero Running","","Thu, Jul 9, 2015 3:49 PM","1436482152000","Thu, Jul 9, 2015 4:57 PM","1436486231000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","1,352 Feet","1351.706036745407","35.47043038532138","-120.69153724238276","35.47094562090933","-120.69128218106925","08:13","8.22250174061512","","","06:34","6.572506978145761","1,030","1030.0666822592734","01:08:02","4081.88","01:06:44","4004.0","08:14 Minutes per Mile","8.227730085418942","8.12 Miles","8.11594040801718","","1,352 Feet","1351.706036745407","697 Feet","696.8832020997376","699 Feet","699.4094488188977"
"831687877","Atascadero Running","","Tue, Jul 7, 2015 8:51 AM","1436284260000","Tue, Jul 7, 2015 9:40 AM","1436287233000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","1,705 Feet","1704.724409448819","35.47068737447262","-120.69115050137043","35.47093958593905","-120.69130942225456","07:54","7.903344965204066","","","04:57","4.94695690514212","793","793.0749733891486","00:49:37","2976.66","00:49:23","2963.0","07:55 Minutes per Mile","7.914547206569969","6.25 Miles","6.2484092897478725","","1,705 Feet","1704.724409448819","641 Feet","641.3385826771654","622 Feet","622.4081364829397"
"831687865","San Diego Running","","Sun, Jul 5, 2015 8:58 AM","1436111926000","Sun, Jul 5, 2015 9:42 AM","1436114527000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","384 Feet","383.8582677165354","32.85789434798062","-117.20229302532971","32.85453957505524","-117.20371778123081","08:31","8.51727844850459","","","06:58","6.968667227721522","553","552.980654030291","00:43:21","2601.15","00:37:10","2230.0","08:31 Minutes per Mile","8.515047361251366","4.36 Miles","4.3636786168774355","","384 Feet","383.8582677165354","312 Feet","312.04068241469815","290 Feet","289.8622047244094"
"821926193","Berkeley Running","","Wed, Jul 1, 2015 5:12 PM","1435795959000","Wed, Jul 1, 2015 6:28 PM","1435800530000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","1,257 Feet","1256.5944881889764","37.87480034865439","-122.2591819614172","37.87449172697961","-122.2600451298058","08:03","8.051623884921867","","","02:46","2.7603581330596003","1,139","1138.8967117102068","01:16:13","4572.76","01:12:31","4351.0","08:03 Minutes per Mile","8.057194361891186","9.01 Miles","9.006464745884038","","1,257 Feet","1256.5944881889764","1,031 Feet","1030.741469816273","1,047 Feet","1047.3097112860892"
"821926181","Berkeley Running","","Mon, Jun 29, 2015 5:33 PM","1435624409000","Mon, Jun 29, 2015 6:32 PM","1435627942000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","1,212 Feet","1212.1391076115485","37.874324256554246","-122.26003725081682","37.87435367703438","-122.25994940847158","09:09","9.145554552171015","","","05:32","5.539529111469795","748","747.9677901298801","00:58:54","3534.34","00:54:55","3295.0","09:09 Minutes per Mile","9.145038935435469","6.00 Miles","6.004738576712002","","1,212 Feet","1212.1391076115485","900 Feet","900.1968503937007","890 Feet","889.8950131233596"
"821926175","Oakland Running","","Sun, Jun 28, 2015 6:49 PM","1435542579000","Sun, Jun 28, 2015 7:14 PM","1435544044000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","173 Feet","173.35958005249344","37.816573195159435","-122.2481504548341","37.816246720030904","-122.24790427833796","08:46","8.765588498755271","","","06:41","6.678884804733036","352","352.02695929852365","00:24:26","1466.33","00:24:21","1461.0","08:48 Minutes per Mile","8.797113736264638","2.78 Miles","2.7779082657281475","","173 Feet","173.35958005249344","175 Feet","174.77034120734908","193 Feet","193.43832020997374"
"813266673","Berkeley Running","","Tue, Jun 23, 2015 5:17 PM","1435105075000","Tue, Jun 23, 2015 6:17 PM","1435108665000","Garmin Forerunner 210 2.70.0.0","Any Activity Type","Running","Uncategorized","(GMT-08:00) Pacific Time (US & Canada)","1,205 Feet","1204.8228346456692","37.874275892972946","-122.26000447757542","37.874308582395315","-122.25999282673001","09:41","9.691398016492002","","","06:28","6.463228767136981","759","758.9462580130883","00:59:51","3590.9","00:58:14","3494.0","09:42 Minutes per Mile","9.697179929707032","6.01 Miles","6.0087650620377","","1,205 Feet","1204.8228346456692","909 Feet","908.6614173228346","904 Feet","904.1994750656168"
